"time","h_wspd_1","h_wspd_2","h_wspd_3","h_wspd_4","h_wspd_5","h_wspd_6","h_wdir_1","h_wdir_2","h_wdir_3","h_wdir_4","h_wdir_5","h_wdir_6","file_date","avg_pressure","avg_temp","avg_humidity","avg_dew_point"
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.97,0.5,63.9,-5.5
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.77,0.6,65.7,-5.1
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.61,0.8,67,-4.6
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.73,1.7,60.8,-5.1
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.5,2.2,58.3,-5.1
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.65,2.3,59.4,-4.8
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.49,2.4,60.9,-4.4
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.61,2.5,61.1,-4.2
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.63,2.6,61.5,-4.1
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.88,2.3,62,-4.3
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039.04,2.4,60,-4.5
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.78,2.5,60.4,-4.4
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.29,2.3,63,-4
93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.17,2.2,61.9,-4.3
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.25,2.3,62.8,-4.1
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.02,2.3,63.4,-4
96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1037.7,2.3,63.2,-4
97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1037.57,2.3,64,-3.8
98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1037.42,2.3,64.2,-3.7
99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1036.99,2.3,64.5,-3.7
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1036.52,2.4,65.4,-3.4
101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1036.54,2.4,65.3,-3.4
102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1036.22,2.4,65.1,-3.5
103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035.93,2.4,65.6,-3.4
104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035.87,2.4,65.9,-3.3
105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035.58,2.4,66.6,-3.1
106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035.47,2.5,66.5,-3.1
107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035.41,2.5,67.1,-3
108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035.21,2.4,66.8,-3.1
109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034.87,2.4,67.3,-3
110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034.72,2.5,67.2,-2.9
111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034.65,2.5,67.8,-2.8
112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034.35,2.4,67.8,-2.9
113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034.26,2.5,68.7,-2.7
114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034.15,2.4,68.8,-2.7
115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1034,2.5,69.8,-2.5
116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.82,2.4,69.7,-2.5
117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.7,2.4,70.2,-2.5
118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.78,2.3,71,-2.4
119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.65,2.4,71.1,-2.3
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.73,2.4,72.5,-2.1
121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.53,2.2,74.3,-1.9
122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.44,2.1,75.3,-1.8
123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.31,2,77.5,-1.5
124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.02,2,78.4,-1.4
125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.1,2,79.6,-1.2
126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032.95,2,80.4,-1
127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032.87,1.8,81.3,-1
128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032.73,1.7,83.5,-0.8
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032.63,1.6,86.3,-0.5
130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032.49,1.5,87.9,-0.3
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032.23,1.4,89.1,-0.2
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032.03,1.4,90.1,0
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031.72,1.4,90.7,0
134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031.7,1.5,91.1,0.2
135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031.4,1.5,91.2,0.3
136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031.23,1.6,91.5,0.4
137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031.01,1.8,91.5,0.5
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.9,1.8,91.6,0.6
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.72,1.8,91.7,0.6
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.74,1.9,91.7,0.7
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.92,2,91.7,0.8
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.89,2.1,91.7,0.9
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.76,2.1,91.9,0.9
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.76,2.1,91.9,0.9
1,4.36149305855165,4.43292940053106,4.53117477081345,4.51703819691488,4.43810879491209,4.04585532794534,-32.0124288177885,-37.9504236253171,-37.8982963275635,-36.1419872787105,-26.6360572819648,-3.44064178181614,"2017-01-15",1030.385,2.25,92.45,1.15
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.1,2.4,91.9,1.3
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.98,2.6,91.6,1.3
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.87,2.6,91.7,1.4
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.72,2.6,91.8,1.4
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.64,2.7,92.1,1.5
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.36,2.7,92.4,1.6
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.17,2.8,92.6,1.7
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.07,2.8,92.8,1.8
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.96,2.9,93,1.9
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.9,2.9,93.3,2
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.81,3,93.6,2
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.7725,2.95,93.8,2
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.735,2.9,94,2
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.69,2.9,94.3,2
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.68,2.5,95,1.8
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.65,2.1,95.8,1.5
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.57,1.9,96.2,1.3
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.49,1.8,96.5,1.3
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.41,1.8,96.6,1.3
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.32,1.7,96.6,1.2
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.15,1.6,96.7,1.2
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.97,1.6,96.7,1.1
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.81,1.5,96.8,1.1
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.78,1.5,96.9,1.1
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.48,1.6,96.9,1.2
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.32,1.7,96.8,1.2
28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.26,1.7,96.8,1.2
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.15,1.7,96.7,1.3
30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.04,1.7,96.7,1.2
31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.92,1.8,96.7,1.3
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.85,1.8,96.7,1.4
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.73,1.7,96.6,1.3
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.61,1.6,96.6,1.1
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.55,1.5,96.8,1.1
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.6,1.5,96.9,1.1
37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.5,1.6,96.9,1.1
38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.42,1.5,96.9,1.1
39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.39,1.5,96.8,1.1
40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.43,1.5,96.7,1.1
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.67,1.6,96.6,1.1
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.67,1.6,96.6,1.1
43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.69,1.6,96.6,1.1
44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.74,1.5,96.6,1.1
45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.74,1.5,96.7,1
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.71,1.5,96.8,1.1
47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.71,1.4,96.8,1
48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.54,1.4,96.7,0.9
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.45,1.3,96.5,0.9
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.42,1.3,96.4,0.8
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.46,1.3,96,0.8
52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.37,1.3,95.8,0.7
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.31,1.2,95.6,0.6
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.27,1.2,95.2,0.5
55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.28,1.2,94.8,0.5
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.28,1.1,94.4,0.3
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.2975,1.1,94.05,0.25
58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.315,1.1,93.7,0.2
59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.29,1,92.7,0
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.28,0.9,91.1,-0.3
61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.33,1.1,90.5,-0.3
62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.47,1.1,90.4,-0.3
63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.49,1.1,89.7,-0.4
64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.58,1.1,89.8,-0.4
65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.71,1.1,88.8,-0.6
66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026.86,1.1,88.6,-0.6
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.07,1.1,88.6,-0.6
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.21,1.1,88.3,-0.6
69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.24,1.1,87,-0.8
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.4,1.1,86,-1
71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.57,1.1,85.8,-1
72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.76,1,84.9,-1.2
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.85,0.9,84.6,-1.4
74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.99,0.9,83.7,-1.6
75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.08,0.8,83.8,-1.6
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.25,0.9,83.5,-1.6
77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.3,0.9,82.4,-1.7
78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.32,0.9,82.2,-1.8
79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.51,1,82.3,-1.7
80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.66,1.1,80.7,-1.9
81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.72,1.1,78.4,-2.3
82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.8,1.1,77.4,-2.4
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.91,1.1,75.8,-2.7
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.97,1.2,74.5,-2.8
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.04,1.3,73.1,-3
86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.12,1.4,70.6,-3.4
87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.24,1.4,68.6,-3.7
88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.3,1.5,68.8,-3.6
89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.44,1.5,67.5,-3.8
90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.5,1.6,66.6,-3.9
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.56,1.7,65.6,-4.1
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.69,1.8,64.6,-4.2
93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.69,1.9,63.7,-4.3
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.74,1.9,63.3,-4.3
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.65,2.1,63.8,-4
96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.43,2.2,63.2,-4.1
97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.36,2.2,62.6,-4.2
98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.31,2.3,63,-4
99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.11,2.4,62.7,-4
100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.98,2.6,62.6,-3.9
101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.98,2.7,61.7,-3.9
102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.94,2.8,61.3,-3.9
103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.87,2.9,61.2,-3.8
104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.72,3.1,60.7,-3.7
105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.57,3.2,61.1,-3.5
106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.42,3.3,62.5,-3.2
107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.4,3.5,64.4,-2.6
108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.38,3.6,63.5,-2.6
109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.38,4.1,60.4,-2.9
110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.26,4.3,59.4,-2.9
111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.29,4.4,59.5,-2.8
112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.36,4.1,58.9,-3.2
113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.25,4.2,58,-3.3
114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.22,4.6,55.4,-3.6
115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.14,4.5,57.4,-3.2
116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.23,4.3,58.3,-3.1
117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.09,4.9,55.1,-3.3
118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.01,5.1,52.8,-3.7
119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.1,5,52.8,-3.8
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.21,5.3,52.4,-3.6
121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.29,5.5,53.5,-3.2
122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.29,5.7,54.5,-2.7
123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.22,5.8,55.5,-2.4
124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.34,5.9,52.8,-3
125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.44,5.9,53.1,-2.9
126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.49,6,53.2,-2.8
127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.54,5.8,60.2,-1.3
128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.66,5.2,62.9,-1.2
129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.6,4.5,65.8,-1.3
130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.72,4.1,68.5,-1.2
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.89,4,65.8,-1.8
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.05,4,64.6,-2
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.13,4,66.4,-1.7
134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.13,3.9,67.5,-1.6
135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.23,3.9,65.4,-2
136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.15,3.9,67.4,-1.6
137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.28,3.8,67.2,-1.7
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.41,3.8,67.1,-1.7
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.62,3.8,66.5,-1.8
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.78,3.8,67.6,-1.6
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.92,3.7,67.4,-1.7
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.07,3.7,60.9,-3.1
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.14,3.8,62.8,-2.7
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.14,3.8,62.8,-2.7
1,3.20906597022605,3.47191145524305,3.57577140970595,3.52261573808026,3.38333275112056,2.69036805213895,-27.7468263700173,-34.2265677099977,-34.1278715125353,-39.9694826307402,-31.6776452507831,-24.6190815834603,"2017-01-16",1030.075,3.45,62.7,-2.95
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1029.98,3.2,59.5,-3.9
3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.14,3.1,61.4,-3.6
4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.36,2.9,62,-3.6
5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.6,2.8,62.2,-3.7
6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.49,2.6,61.6,-4
7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.21,2.5,60.7,-4.3
8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.33,2.5,60.9,-4.3
9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.55,2.4,60.1,-4.5
10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.59,2.4,59.2,-4.8
11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.62,2.4,60.4,-4.5
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.78,2.3,60.6,-4.5
13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.8,2.4,62.5,-4.1
14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.83,2.3,61,-4.4
15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.94,2.3,59.4,-4.8
16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.83,2.3,60.5,-4.5
17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.8,2.3,60.9,-4.5
18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.91,2.1,59.8,-4.9
19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.97,2,60.2,-4.9
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031.01,2,60.3,-4.9
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031.03,2.1,59.7,-4.9
22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.96,2.1,59.9,-4.8
23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.89,2.1,60.2,-4.8
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.81,2,60,-5
25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030.83,1.9,60,-5
26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031,1.9,60.5,-5
27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1031.11,1.8,60.8,-5
